,STATE,VE_TOTAL,PVH_INVL,PEDS,PERNOTMVIT,PERMVIT,PERSONS,DAY_WEEK,ROUTE,MAN_COLL,RELJCT1,RELJCT2,WRK_ZONE,REL_ROAD,LGT_COND,WEATHER,FATALS,DRUNK_DR,HARM_EV_RED,HR_RANGE
330,1,3,0,0,0,6,6,6,2,8,0,1,0,1,1,10,1,0,1,5
331,1,2,0,0,0,2,2,4,1,0,0,1,0,1,1,1,1,0,0,5
332,1,1,0,0,0,1,1,3,1,0,1,18,0,1,4,1,1,0,0,2
333,1,1,0,0,0,1,1,7,6,0,0,3,0,4,3,1,1,1,5,1
334,1,2,0,0,0,2,2,5,4,2,0,1,0,1,1,1,1,0,1,3
335,1,2,0,0,0,5,5,1,3,2,0,1,0,1,1,1,3,1,1,4
336,1,2,0,0,0,6,6,4,3,6,0,2,0,1,1,1,1,0,1,4
337,1,2,0,0,0,2,2,2,6,6,0,3,0,1,3,1,1,0,1,6
338,1,1,0,0,0,2,2,4,4,0,0,1,0,4,1,1,1,1,1,5
339,1,2,0,0,0,2,2,5,2,2,0,3,0,1,1,1,1,0,1,5
340,1,2,0,0,0,2,2,5,2,1,0,1,0,1,1,1,1,1,1,5
341,1,1,0,0,0,3,3,7,3,0,0,1,0,4,1,2,1,0,6,5
342,1,1,0,0,0,1,1,7,4,0,0,1,0,4,1,10,1,1,6,5
343,1,3,0,0,0,3,3,1,4,2,0,1,0,1,2,10,1,0,1,1
344,1,1,0,1,1,1,1,3,6,0,0,1,0,1,3,1,1,0,3,6
345,1,1,0,0,0,3,3,5,3,0,0,1,0,4,3,1,2,0,0,6
346,1,2,0,0,0,2,2,3,3,6,0,8,0,1,1,1,1,0,1,4
347,1,2,0,0,0,4,4,4,4,2,0,1,1,1,1,1,2,0,1,2
348,1,1,0,0,0,1,1,5,4,0,0,1,0,4,2,1,1,0,6,6
349,1,1,0,0,0,2,2,3,1,0,1,5,0,4,3,1,1,1,6,1
350,1,1,0,0,0,2,2,3,1,0,0,1,1,1,2,1,1,0,0,6
351,1,2,0,0,0,2,2,4,1,1,0,1,0,1,4,1,1,0,1,2
352,1,1,0,1,1,2,2,4,3,0,0,1,0,1,2,1,1,0,3,6
353,1,1,0,0,0,3,3,2,3,0,0,1,0,4,1,1,1,0,1,3
354,1,1,0,0,0,1,1,5,6,0,0,1,0,4,1,1,1,1,6,4
355,1,2,0,0,0,3,3,7,3,6,0,2,0,1,3,1,1,1,1,1
356,1,1,0,1,1,1,1,1,3,0,0,2,0,1,2,1,1,0,3,1
357,1,2,0,0,0,3,3,3,2,6,0,8,0,1,1,10,1,0,1,3
358,1,2,0,0,0,2,2,3,2,2,0,1,0,1,1,1,1,0,1,3
359,1,2,0,0,0,2,2,3,4,1,0,8,0,1,2,1,1,2,1,6
360,1,2,0,0,0,2,2,1,2,2,0,8,0,1,1,10,1,0,1,3
361,1,2,0,0,0,2,2,6,4,6,0,2,0,1,1,1,1,0,1,5
362,1,1,0,0,0,4,4,3,1,0,0,1,0,4,1,1,1,0,5,5
363,1,1,0,0,0,1,1,4,1,0,0,1,0,4,1,5,1,0,6,2
364,1,2,0,0,0,3,3,6,4,2,0,1,0,1,1,1,1,0,1,2
365,1,1,0,0,0,1,1,6,4,0,0,1,0,1,2,2,1,1,0,2
366,1,1,0,0,0,1,1,5,4,0,0,1,0,4,1,10,1,0,1,4
367,1,1,0,0,0,2,2,4,6,0,0,3,0,4,3,1,1,0,0,1
368,1,1,0,1,1,1,1,6,2,0,0,1,0,1,2,10,1,0,3,6
369,1,1,0,0,0,1,1,1,3,0,0,1,0,4,1,10,1,0,5,4
370,1,1,0,0,0,1,1,3,4,0,0,1,0,4,1,1,1,1,6,5
371,1,3,0,0,0,7,7,3,3,2,0,1,0,1,1,1,1,0,1,5
372,1,2,0,0,0,2,2,4,3,6,0,2,0,1,1,1,1,0,1,3
373,1,3,0,0,0,9,9,5,2,6,0,1,0,1,1,2,1,0,1,5
374,1,2,0,0,0,3,3,5,4,6,0,2,0,1,5,1,1,0,1,5
375,1,1,0,0,0,4,4,6,4,0,0,1,0,4,1,2,1,0,6,5
376,1,2,0,0,0,2,2,1,6,6,0,1,0,1,2,1,1,0,1,1
377,1,1,0,0,0,1,1,7,4,0,0,1,0,4,2,10,1,0,0,6
378,1,2,0,0,0,3,3,7,6,6,1,5,0,1,1,1,1,0,1,4
379,1,1,0,0,0,1,1,3,4,0,0,1,0,4,1,10,1,0,5,5
380,1,2,0,0,0,2,2,6,6,2,0,1,0,1,1,1,1,0,1,3
381,1,1,0,0,0,1,1,7,4,0,0,1,0,4,2,10,1,1,5,1
382,1,2,0,0,0,3,3,7,4,2,0,1,0,1,1,1,1,0,1,4
383,1,1,0,0,0,2,2,7,3,0,0,1,0,4,1,1,1,0,6,5
384,1,2,0,0,0,2,2,1,2,2,0,1,0,1,4,1,1,0,1,2
385,1,1,0,0,0,3,3,1,4,0,0,1,0,4,1,2,1,1,6,4
386,1,1,0,1,1,1,1,1,6,0,0,8,0,1,1,1,1,0,3,5
387,1,2,0,0,0,2,2,2,3,6,0,1,0,1,1,1,1,0,1,4
388,1,2,0,0,0,2,2,4,2,6,0,1,0,1,2,1,1,1,1,6
389,1,1,0,0,0,2,2,7,6,0,0,1,0,4,1,1,1,0,5,2
390,1,2,0,0,0,2,2,3,1,1,0,1,0,1,1,1,1,0,1,5
391,1,1,0,0,0,1,1,6,4,0,0,1,0,4,2,1,1,1,6,6
392,1,2,0,0,0,3,3,2,2,6,0,8,0,1,5,1,1,0,1,6
393,1,1,0,0,0,3,3,7,4,0,0,1,0,4,1,1,1,0,5,5
394,1,1,0,0,0,2,2,1,3,0,0,1,0,4,2,1,1,1,5,6
395,1,1,0,0,0,1,1,7,3,0,0,1,0,4,2,1,1,0,6,6
396,1,2,0,0,0,2,2,5,4,1,0,1,0,1,2,2,1,0,1,5
397,1,2,0,0,0,2,2,7,2,6,0,2,0,1,1,1,1,0,1,4
398,1,2,0,0,0,4,4,1,2,2,0,1,0,1,1,1,1,0,1,3
399,1,1,0,0,0,1,1,1,4,0,0,1,0,4,2,1,1,1,5,1
400,1,1,0,1,1,1,1,1,6,0,0,1,0,1,2,1,1,0,3,1
401,1,1,0,1,1,1,1,3,2,0,0,1,0,1,2,1,1,0,3,2
402,1,1,0,0,0,1,1,3,2,0,0,1,0,4,1,1,1,0,6,5
403,1,2,0,0,0,2,2,6,2,6,0,2,0,1,1,1,1,0,1,5
404,1,1,0,0,0,1,1,6,4,0,0,3,0,4,1,10,1,1,5,5
405,1,2,0,0,0,2,2,6,4,2,0,1,0,1,2,10,1,1,1,6
406,1,2,0,0,0,3,3,6,2,6,0,2,0,1,1,1,2,0,1,3
407,1,2,0,0,0,4,4,1,1,6,0,1,0,1,2,1,1,1,1,2
408,1,2,0,0,0,2,2,7,3,1,0,8,0,1,2,1,1,0,1,6
409,1,1,0,0,0,3,3,5,4,0,0,1,0,4,2,1,1,1,1,6
410,1,2,0,0,0,4,4,4,4,2,0,1,0,1,2,1,2,0,1,6
411,1,1,0,0,0,2,2,6,4,0,0,1,0,4,1,1,1,0,6,4
412,1,2,0,0,0,3,3,3,2,2,0,1,0,1,1,1,1,0,1,4
413,1,1,0,1,1,1,1,3,3,0,0,3,0,1,1,1,1,0,3,4
414,1,1,0,0,0,1,1,4,4,0,0,1,0,4,1,2,1,0,6,5
415,1,1,0,0,0,2,2,4,4,0,0,1,0,4,2,2,1,0,5,5
416,1,1,0,1,1,1,1,4,2,0,0,3,0,1,1,1,1,0,3,2
417,1,1,0,0,0,3,3,5,4,0,0,1,0,4,1,2,1,0,0,4
418,1,1,0,0,0,2,2,1,2,0,0,1,0,4,2,1,1,1,0,1
419,1,1,0,0,0,1,1,4,6,0,0,3,0,4,1,1,1,0,6,5
420,1,1,0,0,0,1,1,5,6,0,0,3,0,4,3,1,1,0,5,1
421,1,1,0,0,0,2,2,5,4,0,0,1,0,4,1,1,1,1,6,5
422,1,1,0,0,0,2,2,6,3,0,0,1,0,4,1,1,1,1,0,4
423,1,1,0,0,0,1,1,2,1,0,0,1,0,3,1,1,1,0,6,4
424,1,1,0,0,0,1,1,1,1,0,0,1,0,3,1,10,1,0,0,5
425,1,2,0,0,0,2,2,5,1,1,0,1,0,1,1,10,1,0,1,4
426,1,1,0,0,0,2,2,1,4,0,0,1,0,4,2,10,1,1,6,1
427,1,3,0,0,0,4,4,4,2,2,0,1,0,1,1,1,1,0,1,4
428,1,2,0,0,0,3,3,3,4,2,0,1,0,1,1,10,1,0,1,2
429,1,1,0,1,1,1,1,6,4,0,0,1,0,4,1,1,1,0,3,2
430,1,1,0,0,0,1,1,6,4,0,0,1,0,4,1,1,1,0,0,3
431,1,1,0,0,0,1,1,6,2,0,0,1,0,4,2,1,1,1,6,6
432,1,1,0,1,1,1,1,7,3,0,0,1,0,1,2,10,1,0,3,2
433,1,1,0,1,1,1,1,1,3,0,0,1,0,5,1,1,1,0,3,3
434,1,1,0,0,0,1,1,7,4,0,0,1,0,1,2,1,1,1,0,1
435,1,1,0,0,0,1,1,4,2,0,0,1,0,4,1,1,1,0,0,5
436,1,1,0,1,1,1,1,6,3,0,0,1,0,1,3,1,1,0,3,6
437,1,2,0,0,0,2,2,7,2,8,0,1,0,1,1,1,1,0,1,4
438,1,3,0,0,0,7,7,7,3,2,0,1,0,1,2,1,1,1,1,6
439,1,1,0,0,0,1,1,1,6,0,0,3,0,3,3,1,1,1,5,2
440,1,1,0,0,0,1,1,6,2,0,0,1,0,4,1,1,1,1,1,2
441,1,2,0,0,0,4,4,3,3,6,0,1,0,1,1,10,1,0,1,4
442,1,1,0,0,0,2,2,5,4,0,0,1,0,4,2,1,2,0,0,6
443,1,1,0,0,0,1,1,7,2,0,0,1,0,4,1,1,1,1,1,3
444,1,1,0,0,0,1,1,2,1,0,0,1,0,3,1,10,1,0,5,4
445,1,1,0,0,0,2,2,1,4,0,0,1,0,4,1,1,1,0,6,4
446,1,1,0,0,0,3,3,7,6,0,0,1,0,4,2,10,1,1,5,1
447,1,2,0,0,0,3,3,3,3,6,0,2,0,1,1,2,1,0,1,3
448,1,1,0,0,0,1,1,5,4,0,0,1,0,4,1,1,1,0,5,5
449,1,2,0,0,0,3,3,5,2,6,0,8,0,1,1,1,1,1,1,3
450,1,2,0,0,0,4,4,4,2,2,0,1,2,1,1,1,1,0,1,4
451,1,1,0,1,1,1,1,1,6,0,0,8,0,1,3,1,1,0,3,6
452,1,2,0,0,0,2,2,2,6,1,0,2,0,1,1,10,1,0,1,4
453,1,2,0,0,0,3,3,7,3,2,0,1,0,1,1,10,1,0,1,4
454,1,2,1,1,3,2,4,4,1,0,0,1,1,4,1,1,1,0,1,4
455,1,2,0,0,0,2,2,1,3,6,0,2,0,1,1,1,1,0,1,4
456,1,1,0,0,0,1,1,6,3,0,0,1,0,4,1,10,1,0,5,4
457,1,1,0,1,1,2,2,2,2,0,0,1,0,1,2,1,1,0,3,1
458,1,2,0,0,0,3,3,3,4,6,0,2,0,1,1,1,1,0,1,2
459,1,2,0,0,0,3,3,6,3,6,0,2,0,1,1,1,3,2,1,3
460,1,2,0,0,0,3,3,2,4,1,0,1,0,1,1,10,1,0,1,3
461,1,1,0,0,0,1,1,6,4,0,0,1,0,1,3,1,1,1,0,6
462,1,1,0,3,3,1,1,7,3,0,0,1,0,2,1,1,1,0,3,3
463,1,1,0,0,0,1,1,2,3,0,0,1,0,4,1,10,1,0,5,3
464,1,2,0,0,0,2,2,5,3,6,0,2,0,1,1,1,1,0,1,4
465,1,1,0,0,0,3,3,6,3,0,0,1,0,4,2,1,1,1,6,2
466,1,1,0,0,0,1,1,7,1,0,0,1,0,4,1,1,1,0,0,5
467,1,1,0,0,0,1,1,1,1,0,0,1,0,4,1,1,1,0,0,4
468,1,1,0,0,0,1,1,1,1,0,0,1,0,4,1,1,1,0,1,3
469,1,2,0,0,0,6,6,7,6,6,0,2,0,1,1,1,1,0,1,4
470,1,3,0,0,0,7,7,6,3,9,0,1,0,1,1,10,1,0,1,5
471,1,1,0,0,0,1,1,7,3,0,0,1,0,4,2,10,1,1,6,6
472,1,2,0,0,0,3,3,3,4,6,0,1,0,1,5,1,1,1,1,5
473,1,1,0,0,0,1,1,3,4,0,0,1,0,4,2,1,1,1,6,6
474,1,1,0,0,0,1,1,3,4,0,0,1,0,4,2,1,1,1,0,5
475,1,1,0,1,1,2,2,6,6,0,0,3,0,1,3,1,1,0,3,6
476,1,2,0,0,0,3,3,6,4,2,0,1,0,1,2,1,2,0,1,5
477,1,2,0,0,0,3,3,7,3,2,0,1,0,1,2,1,1,0,1,1
478,1,1,0,0,0,1,1,2,4,0,0,1,0,4,1,1,1,1,5,5
479,1,2,1,0,0,1,1,2,3,0,0,1,0,4,2,1,1,0,5,5
480,1,2,0,0,0,2,2,2,6,6,0,2,0,1,1,1,1,0,1,4
481,1,1,0,0,0,3,3,1,2,0,0,1,0,4,2,10,1,1,1,6
482,1,1,0,0,0,1,1,4,1,0,0,1,0,1,3,1,1,0,6,6
483,1,2,0,0,0,2,2,3,1,7,0,1,0,1,2,1,1,0,1,2
484,1,1,0,1,1,1,1,6,2,0,0,1,0,1,2,1,1,0,3,6
485,1,2,0,0,0,2,2,7,6,6,0,1,0,1,1,2,1,0,1,5
486,1,1,0,0,0,1,1,5,4,0,0,1,0,4,3,1,1,0,6,6
487,1,2,0,0,0,3,3,7,2,6,0,2,0,1,3,10,1,1,1,1
488,1,2,0,0,0,6,6,1,4,6,0,2,0,1,3,1,1,0,1,6
489,1,2,0,0,0,3,3,4,2,0,0,1,0,4,2,10,1,0,6,6
490,1,1,0,0,0,1,1,4,3,0,0,1,0,4,2,1,1,1,1,6
491,1,2,0,0,0,2,2,5,6,2,0,1,0,1,1,1,1,0,1,3
492,1,1,0,0,0,1,1,5,2,0,0,1,0,3,1,1,1,1,6,5
493,1,2,0,0,0,2,2,1,6,7,0,1,0,1,3,1,1,1,1,6
494,1,1,0,0,0,1,1,1,4,0,0,1,0,4,2,1,1,1,6,2
495,1,2,0,0,0,2,2,1,2,9,0,1,0,1,2,1,1,0,1,1
496,1,1,0,0,0,1,1,1,1,0,1,5,0,4,1,1,1,0,6,3
497,1,1,0,0,0,1,1,2,3,0,0,3,0,4,2,1,1,1,5,1
498,1,2,1,0,0,1,1,2,1,0,0,1,0,4,1,1,1,0,1,3
499,1,2,0,0,0,2,2,2,3,1,0,8,0,1,1,1,1,0,1,5
500,1,1,0,0,0,1,1,2,3,0,0,1,0,4,2,1,1,0,0,1
501,1,1,0,0,0,1,1,4,1,0,1,19,0,4,3,10,1,0,6,5
502,1,2,0,0,0,4,4,5,1,0,0,1,0,3,1,1,1,0,5,3
503,1,1,0,0,0,2,2,7,1,0,1,19,0,4,3,1,1,1,6,1
504,1,1,0,0,0,3,3,3,6,0,0,1,0,4,2,1,1,0,6,6
505,1,1,0,0,0,2,2,6,4,0,0,3,0,4,2,1,2,1,6,6
506,1,1,0,1,1,5,5,6,2,0,0,1,0,4,2,1,1,0,3,6
507,1,2,0,0,0,2,2,3,2,1,0,1,0,1,1,1,1,0,1,4
508,1,3,0,0,0,3,3,2,6,6,0,3,0,1,1,1,1,0,1,4
509,1,1,0,0,0,2,2,7,2,0,0,1,0,4,2,1,2,1,6,1
510,1,1,0,0,0,1,1,3,4,0,0,6,0,1,1,10,1,0,0,3
511,1,2,0,0,0,2,2,5,3,2,0,1,0,1,1,10,1,0,1,3
512,1,1,0,0,0,1,1,7,3,0,0,1,0,4,2,1,1,0,6,6
513,1,1,0,0,0,1,1,7,4,0,0,1,0,4,2,1,1,1,0,6
514,1,1,0,1,1,1,1,1,3,0,0,1,0,1,2,1,1,0,3,1
515,1,1,0,1,1,1,1,5,2,0,0,1,0,1,2,1,1,0,3,2
516,1,2,0,0,0,2,2,6,2,1,0,1,0,1,3,1,1,1,1,1
517,1,1,0,0,0,1,1,1,4,0,0,1,0,4,2,1,1,0,6,6
518,1,2,0,0,0,2,2,2,3,6,0,2,0,1,2,10,1,0,1,2
519,1,1,0,1,1,1,1,2,3,0,0,1,0,1,2,1,1,0,3,6
520,1,2,0,0,0,2,2,4,3,2,0,1,0,1,2,10,1,0,1,2
521,1,2,0,0,0,2,2,5,3,2,0,1,0,1,1,1,1,0,1,3
522,1,1,0,0,0,3,3,6,3,0,0,1,0,4,2,1,1,1,0,2
523,1,3,0,0,0,4,4,5,1,6,0,1,0,1,1,1,1,0,1,4
524,1,2,0,0,0,4,4,1,1,0,0,1,0,3,2,10,1,0,5,1
525,1,2,0,0,0,3,3,5,2,6,0,3,0,1,2,1,1,0,1,2
526,1,1,0,0,0,1,1,6,4,0,0,1,0,4,2,1,1,1,0,6
527,1,1,0,0,0,2,2,3,3,0,0,1,0,4,4,1,2,0,6,2
528,1,1,0,0,0,1,1,5,4,0,0,1,0,4,1,10,1,1,6,5
529,1,1,0,1,1,1,1,7,4,0,0,1,0,4,1,1,1,0,3,6
530,1,2,0,0,0,2,2,2,2,6,0,8,0,1,1,1,1,0,1,5
531,1,2,0,0,0,2,2,2,3,2,0,1,0,1,1,1,1,0,1,4
532,1,2,0,0,0,2,2,4,3,1,0,1,0,1,1,1,1,0,1,2
533,1,1,0,1,1,1,1,4,6,0,0,1,0,1,3,1,1,0,3,5
534,1,2,0,0,0,2,2,5,6,2,0,3,0,1,1,1,1,0,1,3
535,1,4,0,0,0,6,6,5,3,1,0,1,1,1,1,1,1,0,1,3
536,1,1,0,1,1,1,1,7,2,0,0,1,0,1,2,5,1,0,3,2
537,1,1,0,0,0,1,1,7,2,0,0,1,0,4,2,1,1,0,1,5
538,1,1,0,1,1,2,2,7,2,0,0,1,0,1,3,1,1,0,3,6
539,1,2,0,0,0,2,2,1,3,2,0,1,0,1,2,10,1,1,1,2
540,1,2,0,0,0,2,2,4,4,2,0,8,0,1,1,1,1,0,1,4
541,1,1,0,0,0,2,2,4,6,0,0,1,0,4,3,1,1,0,6,5
542,1,1,0,0,0,1,1,5,3,0,0,1,0,4,1,1,1,0,6,4
543,1,1,0,0,0,1,1,5,4,0,0,1,0,4,2,1,1,1,5,6
544,1,2,1,0,0,2,2,6,6,0,0,1,0,5,1,2,1,0,1,3
545,1,1,0,1,1,1,1,6,6,0,0,2,0,1,3,10,1,0,3,6
546,1,2,0,0,0,2,2,7,3,2,0,1,0,1,1,2,1,0,1,3
547,1,1,0,0,0,1,1,1,4,0,0,1,0,4,1,10,1,0,6,4
548,1,3,0,0,0,4,4,1,6,7,0,1,0,1,1,1,1,0,1,4
549,1,1,0,0,0,1,1,4,4,0,0,6,0,1,1,1,1,0,0,4
550,1,1,0,1,1,1,1,5,6,0,0,1,0,1,2,10,1,0,3,5
551,1,1,0,1,1,1,1,6,6,0,0,1,0,1,3,2,1,0,3,6
552,1,1,0,0,0,1,1,6,4,0,0,1,0,5,1,1,1,0,6,3
553,1,2,0,0,0,3,3,6,4,6,0,1,0,1,1,1,1,0,1,5
554,1,1,0,0,0,1,1,7,6,0,0,1,0,4,2,2,1,0,6,1
555,1,1,0,1,1,1,1,7,6,0,0,2,0,1,2,10,1,0,3,1
556,1,2,0,0,0,6,6,1,2,6,0,2,0,1,2,1,1,1,1,1
557,1,2,0,0,0,2,2,2,1,1,0,1,0,1,1,1,1,1,1,4
558,1,1,0,0,0,3,3,2,1,0,0,1,0,3,2,1,1,0,5,1
559,1,1,0,0,0,1,1,6,4,0,0,1,0,4,5,1,1,1,1,5
560,1,1,0,0,0,1,1,7,4,0,0,1,1,4,2,1,1,1,5,2
561,1,2,1,0,0,3,3,4,1,0,0,1,0,2,3,1,1,1,1,2
562,1,2,0,0,0,4,4,1,6,2,1,18,0,1,1,1,1,0,1,5
563,1,2,0,0,0,2,2,6,6,6,0,2,0,1,2,1,1,0,1,6
564,1,1,0,0,0,1,1,3,4,0,0,1,0,4,1,1,1,0,6,3
565,1,2,0,0,0,3,3,3,2,6,0,2,0,1,1,1,1,0,1,3
566,1,1,0,0,0,1,1,3,2,0,0,1,0,4,1,1,1,0,5,4
567,1,1,0,1,1,1,1,5,3,0,0,1,0,1,2,1,1,0,3,1
568,1,2,0,0,0,11,11,4,3,1,0,1,0,1,1,1,1,0,1,2
569,1,3,1,0,2,3,5,1,6,6,0,2,0,1,5,1,1,0,1,6
570,1,1,0,1,1,1,1,2,6,0,0,2,0,1,3,2,1,0,3,2
571,1,1,0,0,0,1,1,5,4,0,0,1,0,5,1,1,1,0,6,5
572,1,1,0,0,0,1,1,2,4,0,0,1,0,4,2,2,1,0,5,2
573,1,2,0,0,0,2,2,3,2,2,0,1,0,1,2,2,1,0,1,6
574,1,1,0,0,0,2,2,5,2,0,0,3,0,4,1,10,1,0,6,2
575,1,1,0,1,1,1,1,6,1,0,1,18,0,1,3,10,1,0,3,6
576,1,1,0,0,0,1,1,2,1,0,0,1,0,3,2,2,1,0,0,5
577,1,2,0,0,0,7,7,7,2,6,0,8,0,1,2,1,1,1,1,1
578,1,2,0,0,0,3,3,2,3,6,0,2,0,1,1,1,1,0,1,3
579,1,2,0,0,0,3,3,4,2,1,0,3,0,1,1,10,1,0,1,3
580,1,2,1,0,1,1,2,5,1,0,0,1,0,2,1,1,1,0,1,4
581,1,1,0,1,1,1,1,2,6,0,0,3,0,1,2,2,1,0,3,5
582,1,1,0,0,0,1,1,2,6,0,0,3,0,4,1,10,1,0,5,3
583,1,1,0,1,1,1,1,2,4,0,0,1,0,1,2,2,1,0,3,5
584,1,2,0,0,0,2,2,3,2,0,0,8,0,1,1,1,1,0,0,4
585,1,2,0,0,0,3,3,5,2,2,0,1,1,1,1,2,1,1,1,2
586,1,2,0,0,0,2,2,4,3,2,0,1,0,1,1,2,1,0,1,2
587,1,1,0,0,0,2,2,6,4,0,0,1,0,4,2,1,1,0,6,1
588,1,1,0,0,0,1,1,5,2,0,0,1,0,4,2,1,1,0,5,5
589,1,1,0,0,0,1,1,5,4,0,0,1,0,5,2,10,1,0,6,2
590,1,1,0,0,0,1,1,1,6,0,0,1,0,4,3,1,1,0,1,6
591,1,2,0,0,0,6,6,3,4,2,0,2,0,1,2,1,1,0,1,5
592,1,2,1,0,1,1,2,2,1,0,0,1,2,5,1,1,1,0,1,3
593,1,1,0,1,1,1,1,5,4,0,0,1,0,1,3,1,1,0,3,5
594,1,2,0,0,0,2,2,5,3,2,0,1,0,1,1,1,1,1,1,3
595,1,1,0,0,0,4,4,1,4,0,0,1,0,4,1,1,4,1,0,4
596,1,1,0,0,0,1,1,1,2,0,1,19,0,4,1,1,1,0,0,4
597,1,1,0,0,0,1,1,6,2,0,0,1,0,3,2,1,1,1,0,1
598,1,3,0,0,0,3,3,7,3,6,0,1,0,1,2,1,1,1,1,2
599,1,2,0,0,0,2,2,7,2,6,0,2,0,1,3,1,1,0,1,6
600,1,1,0,0,0,1,1,1,3,0,0,1,0,4,2,1,1,0,6,1
601,1,1,0,0,0,1,1,1,3,0,0,1,0,4,2,1,1,1,5,1
602,1,1,0,1,1,1,1,2,3,0,0,1,0,1,1,1,1,0,3,5
603,1,1,0,0,0,1,1,7,4,0,0,1,0,5,1,10,1,0,6,4
604,1,1,0,0,0,1,1,1,4,0,0,1,0,4,2,1,1,1,5,1
605,1,1,0,0,0,1,1,1,4,0,0,1,0,4,2,10,1,1,6,1
606,1,1,0,1,1,1,1,2,4,0,0,1,0,1,2,10,1,0,3,2
607,1,3,0,0,0,3,3,4,2,6,0,1,0,1,1,1,1,0,1,3
608,1,1,0,0,0,1,1,1,4,0,0,1,0,5,2,5,1,1,6,5
609,1,1,0,0,0,2,2,1,4,0,0,1,0,4,2,2,1,1,6,1
610,1,2,0,0,0,2,2,4,6,6,0,2,0,1,3,1,1,0,1,6
611,1,1,0,0,0,1,1,6,6,0,0,6,0,1,1,1,1,0,0,4
612,1,2,0,0,0,3,3,6,3,0,0,1,0,4,1,10,1,0,5,4
613,1,2,0,1,1,2,2,7,2,0,0,1,0,1,2,2,1,0,3,5
614,1,1,0,0,0,1,1,1,3,0,0,3,0,4,3,2,1,1,5,1
615,1,2,0,0,0,4,4,5,2,6,0,2,0,1,1,1,1,0,1,4
616,1,1,0,0,0,4,4,5,3,0,0,1,0,3,5,10,1,0,0,5
617,1,1,0,0,0,1,1,6,4,0,0,1,0,4,2,1,1,1,0,6
618,1,1,0,0,0,1,1,7,3,0,0,1,0,4,2,10,1,0,5,5
619,1,2,0,0,0,5,5,7,2,6,0,1,0,1,2,1,1,1,1,6
620,1,2,0,0,0,4,4,1,4,2,0,1,0,1,1,1,1,1,1,3
621,1,1,0,0,0,1,1,1,4,0,0,1,0,4,2,1,1,1,6,1
622,1,1,0,0,0,1,1,7,6,0,0,1,0,4,2,1,1,0,6,5
623,1,1,0,1,1,2,2,4,4,0,0,1,0,1,2,10,1,0,3,5
624,1,2,0,0,0,2,2,5,2,6,0,8,0,1,1,1,1,0,1,3
625,1,1,0,0,0,2,2,6,3,0,0,1,0,4,2,1,1,0,6,6
626,1,1,0,0,0,1,1,6,4,0,0,1,0,4,2,1,1,1,6,1
627,1,1,0,0,0,1,1,6,6,0,0,3,0,4,3,1,1,1,6,1
628,1,1,0,0,0,2,2,2,2,0,0,1,0,4,3,1,2,1,5,6
629,1,2,0,0,0,5,5,2,3,2,0,2,0,1,1,1,1,0,1,2
630,1,1,0,0,0,1,1,6,3,0,0,1,0,3,1,1,1,0,0,2
631,1,2,0,1,1,2,2,6,6,0,0,3,0,1,3,1,1,0,3,5
632,1,1,0,0,0,5,5,7,2,0,0,1,0,4,1,1,1,0,5,2
633,1,2,1,0,1,1,2,6,1,0,0,1,0,2,1,1,1,0,1,4
634,1,3,0,0,0,4,4,7,1,1,0,1,0,1,2,1,1,1,1,1
635,1,2,0,0,0,3,3,5,1,1,0,1,0,1,2,1,1,0,1,6
636,1,1,0,0,0,2,2,1,1,0,0,1,0,4,2,1,1,0,6,5
637,1,1,0,0,0,2,2,3,4,0,0,1,0,4,2,10,1,0,6,2
638,1,3,0,0,0,3,3,4,2,6,0,1,0,1,1,2,1,0,1,4
639,1,3,0,0,0,7,7,6,3,2,0,1,0,1,2,1,3,1,1,6
640,1,1,0,0,0,1,1,1,4,0,0,1,0,4,1,1,1,0,0,3
641,1,1,0,0,0,1,1,3,6,0,0,3,0,4,3,2,1,0,5,5
642,1,1,0,0,0,1,1,5,4,0,0,3,0,4,2,10,1,0,5,1
643,1,1,0,0,0,1,1,6,3,0,0,1,0,4,2,1,1,1,5,2
644,1,1,0,1,1,1,1,6,6,0,0,3,0,1,3,1,1,0,3,5
645,1,1,0,1,1,1,1,7,6,0,0,1,0,1,3,1,1,0,3,5
646,1,2,0,0,0,2,2,7,4,1,0,1,0,1,2,1,1,0,1,6
647,1,2,0,0,0,3,3,7,3,2,0,1,0,1,2,1,1,0,1,5
648,1,1,0,0,0,2,2,1,4,0,0,1,0,4,2,1,1,1,1,1
649,1,1,0,0,0,1,1,2,4,0,0,1,0,4,4,1,1,0,6,2
650,1,1,0,0,0,1,1,2,4,0,0,1,0,4,2,1,1,0,6,5
651,1,2,0,0,0,2,2,3,2,6,0,3,0,1,1,1,1,0,1,2
652,1,1,0,2,2,1,1,4,6,0,0,1,0,1,3,1,1,0,3,2
653,1,1,0,1,1,2,2,5,2,0,0,1,0,1,2,1,1,0,3,6
654,1,1,0,0,0,1,1,7,2,0,0,1,0,4,1,1,1,1,6,4
655,1,2,0,0,0,3,3,1,2,6,0,1,1,1,4,10,1,0,1,2
656,1,2,0,0,0,2,2,4,1,2,0,1,0,1,2,1,1,1,1,1
657,1,1,0,1,1,6,6,7,1,0,0,1,0,1,2,1,1,0,3,6
658,1,2,0,0,0,2,2,4,6,11,0,2,0,1,2,1,1,0,1,5
